customer_id,total_transactions,customer_frequency,age,age_range,last_transaction_date,lifespan_months,recency_months,net_quantity_purchased,return_rate_pct,total_discount_received,total_revenue_generated,Customer_spend,average_transaction_value
C000307,3,Repeating-Customer,55,Old,2024-11-02,28,18,8,0.000000000000,0,427.90000000,Regular Customer,142.63000000
C000308,1,One-Time-Customer,36,Adults,2024-04-04,0,25,4,0.000000000000,20,310.69000000,Regular Customer,310.69000000
C000323,2,Repeating-Customer,54,Old,2023-02-08,36,39,5,16.666666666666,0,319.21000000,Regular Customer,159.61000000
C000324,3,Repeating-Customer,50,Old,2022-05-23,28,48,4,20.000000000000,0,514.00000000,VIP Customer,171.33000000
C000330,4,Repeating-Customer,67,Seniors,2024-06-25,11,23,9,0.000000000000,0,975.17000000,VIP Customer,243.79000000
C000331,1,One-Time-Customer,30,Adults,2020-01-13,0,76,2,0.000000000000,0,289.52000000,Regular Customer,289.52000000
C000337,3,Repeating-Customer,40,Adults,2021-09-06,12,56,8,0.000000000000,20,481.00000000,Regular Customer,160.33000000
C000343,2,Repeating-Customer,23,Youth,2023-08-01,21,33,3,0.000000000000,10,343.57000000,Regular Customer,171.78000000
C000344,3,Repeating-Customer,18,Youth,2023-03-30,36,38,7,0.000000000000,0,534.48000000,VIP Customer,178.16000000
C000346,1,One-Time-Customer,19,Youth,2022-04-13,0,49,4,0.000000000000,NULL,NULL,Unknown,NULL
C000350,5,Repeating-Customer,20,Youth,2024-02-11,43,27,10,9.090909090909,20,1221.88000000,VIP Customer,244.38000000
C000351,2,Repeating-Customer,52,Old,2024-02-16,42,27,5,0.000000000000,10,302.72000000,Regular Customer,151.36000000
C000357,5,Repeating-Customer,47,Old,2023-09-20,27,32,13,7.142857142857,30,846.07000000,VIP Customer,169.21000000
C000358,2,Repeating-Customer,69,Seniors,2022-11-24,28,42,5,16.666666666666,0,385.81000000,Regular Customer,192.91000000
C000360,2,Repeating-Customer,39,Adults,2022-12-28,8,41,6,0.000000000000,0,708.33000000,VIP Customer,354.17000000
C000361,2,Repeating-Customer,24,Youth,2024-11-11,23,18,6,0.000000000000,10,146.78000000,Regular Customer,73.39000000
C000367,1,One-Time-Customer,43,Adults,2022-02-12,0,51,4,0.000000000000,10,608.80000000,VIP Customer,608.80000000
C000368,4,Repeating-Customer,39,Adults,2024-12-24,49,17,11,0.000000000000,60,1197.11000000,VIP Customer,299.28000000
C000370,2,Repeating-Customer,45,Adults,2023-03-12,15,38,3,0.000000000000,30,385.51000000,Regular Customer,192.76000000
C000371,2,Repeating-Customer,50,Old,2022-12-19,20,41,4,0.000000000000,10,105.96000000,Regular Customer,52.98000000
C000375,3,Repeating-Customer,58,Old,2022-01-01,5,52,11,0.000000000000,50,1213.70000000,VIP Customer,404.57000000
C000377,5,Repeating-Customer,67,Seniors,2024-09-02,42,20,13,0.000000000000,0,661.44000000,VIP Customer,132.29000000
C000382,1,One-Time-Customer,41,Adults,2022-08-08,0,45,1,50.000000000000,0,76.45000000,Regular Customer,76.45000000
C000389,2,Repeating-Customer,38,Adults,2023-09-27,3,32,5,0.000000000000,0,246.55000000,Regular Customer,123.28000000
C000404,2,Repeating-Customer,23,Youth,2024-02-12,45,27,5,0.000000000000,0,306.03000000,Regular Customer,153.02000000
C000407,2,Repeating-Customer,45,Adults,2021-10-08,16,55,7,0.000000000000,0,1102.26000000,VIP Customer,551.13000000
C000409,1,One-Time-Customer,60,Old,2021-05-17,0,60,2,0.000000000000,0,337.46000000,Regular Customer,337.46000000
C000413,2,Repeating-Customer,46,Old,2022-06-15,3,47,8,0.000000000000,10,510.96000000,VIP Customer,255.48000000
C000415,1,One-Time-Customer,42,Adults,2023-03-20,0,38,3,0.000000000000,0,592.53000000,VIP Customer,592.53000000
C000420,1,One-Time-Customer,61,Seniors,2023-10-08,0,31,2,0.000000000000,30,205.45000000,Regular Customer,205.45000000
C000421,2,Repeating-Customer,45,Adults,2024-04-04,36,25,3,0.000000000000,10,358.91000000,Regular Customer,179.46000000
C000422,1,One-Time-Customer,52,Old,2021-01-11,0,64,3,25.000000000000,0,296.85000000,Regular Customer,296.85000000
C000426,2,Repeating-Customer,27,Youth,2023-05-03,29,36,2,0.000000000000,10,341.55000000,Regular Customer,170.77000000
C000434,2,Repeating-Customer,30,Adults,2021-08-03,3,57,2,33.333333333333,20,185.35000000,Regular Customer,92.67000000
C000437,1,One-Time-Customer,52,Old,2024-10-11,0,19,2,0.000000000000,NULL,NULL,Unknown,NULL
C000438,1,One-Time-Customer,51,Old,2021-05-24,0,60,4,0.000000000000,0,288.20000000,Regular Customer,288.20000000
C000439,2,Repeating-Customer,54,Old,2023-11-03,44,30,7,0.000000000000,0,615.21000000,VIP Customer,307.61000000
C000440,1,One-Time-Customer,28,Youth,2022-06-08,0,47,4,0.000000000000,10,492.88000000,Regular Customer,492.88000000
C000441,5,Repeating-Customer,31,Adults,2024-09-14,52,20,12,14.285714285714,10,913.40000000,VIP Customer,182.68000000
C000442,1,One-Time-Customer,68,Seniors,2024-09-12,0,20,2,0.000000000000,0,91.70000000,Regular Customer,91.70000000
C000446,5,Repeating-Customer,21,Youth,2023-09-14,31,32,9,18.181818181818,20,524.45000000,VIP Customer,104.89000000
C000453,2,Repeating-Customer,43,Adults,2024-08-13,55,21,3,0.000000000000,0,104.09000000,Regular Customer,52.05000000
C000462,3,Repeating-Customer,47,Old,2023-08-27,25,33,10,0.000000000000,0,1703.57000000,VIP Customer,567.86000000
C000467,2,Repeating-Customer,66,Seniors,2023-11-21,28,30,5,16.666666666666,30,629.29000000,VIP Customer,314.65000000
C000468,2,Repeating-Customer,19,Youth,2024-04-23,43,25,6,0.000000000000,30,332.98000000,Regular Customer,166.49000000
C000475,2,Repeating-Customer,24,Youth,2021-10-07,8,55,2,0.000000000000,0,170.80000000,Regular Customer,85.40000000
C000476,3,Repeating-Customer,46,Old,2022-03-25,8,50,6,25.000000000000,20,400.07000000,Regular Customer,133.36000000
C000495,4,Repeating-Customer,26,Youth,2023-12-01,40,29,11,8.333333333333,20,1357.91000000,VIP Customer,339.48000000
C000509,4,Repeating-Customer,43,Adults,2023-04-17,32,37,13,0.000000000000,0,1300.92000000,VIP Customer,325.23000000
C000510,1,One-Time-Customer,59,Old,2020-07-01,0,70,3,0.000000000000,10,51.62000000,Regular Customer,51.62000000
C000512,2,Repeating-Customer,44,Adults,2021-12-04,2,53,7,0.000000000000,30,520.30000000,VIP Customer,260.15000000
C000521,2,Repeating-Customer,48,Old,2023-07-30,9,34,4,0.000000000000,20,201.67000000,Regular Customer,100.84000000
C000525,3,Repeating-Customer,51,Old,2024-10-12,42,19,8,0.000000000000,10,623.42000000,VIP Customer,207.81000000
C000527,2,Repeating-Customer,47,Old,2023-10-23,21,31,2,0.000000000000,0,291.41000000,Regular Customer,145.71000000
C000549,2,Repeating-Customer,56,Old,2022-05-20,16,48,3,0.000000000000,0,276.50000000,Regular Customer,138.25000000
C000551,1,One-Time-Customer,60,Old,2020-07-22,0,70,4,0.000000000000,0,45.48000000,Regular Customer,45.48000000
C000555,3,Repeating-Customer,32,Adults,2022-12-04,5,41,5,0.000000000000,10,458.80000000,Regular Customer,152.93000000
C000557,1,One-Time-Customer,50,Old,2024-10-24,0,19,2,0.000000000000,0,200.94000000,Regular Customer,200.94000000
C000558,1,One-Time-Customer,22,Youth,2023-04-09,0,37,4,0.000000000000,10,514.30000000,VIP Customer,514.30000000
C000562,2,Repeating-Customer,56,Old,2024-07-30,4,22,7,0.000000000000,0,577.63000000,VIP Customer,288.82000000
C000568,3,Repeating-Customer,27,Youth,2024-05-01,31,24,6,14.285714285714,30,620.97000000,VIP Customer,206.99000000
C000570,3,Repeating-Customer,17,Youth,2024-05-13,26,24,6,0.000000000000,30,283.71000000,Regular Customer,94.57000000
C000572,3,Repeating-Customer,48,Old,2022-05-03,18,48,4,20.000000000000,0,205.06000000,Regular Customer,68.35000000
C000579,1,One-Time-Customer,60,Old,2023-03-11,0,38,2,0.000000000000,0,109.68000000,Regular Customer,109.68000000
C000582,3,Repeating-Customer,49,Old,2024-10-03,13,19,7,0.000000000000,50,659.62000000,VIP Customer,219.87000000
C000588,1,One-Time-Customer,62,Seniors,2023-04-19,0,37,3,0.000000000000,0,444.63000000,Regular Customer,444.63000000
C000594,3,Repeating-Customer,56,Old,2024-10-19,55,19,8,0.000000000000,20,278.79000000,Regular Customer,92.93000000
C000596,4,Repeating-Customer,41,Adults,2024-10-01,47,19,9,0.000000000000,20,1216.97000000,VIP Customer,304.24000000
C000607,2,Repeating-Customer,25,Youth,2024-03-19,40,26,6,0.000000000000,0,317.58000000,Regular Customer,158.79000000
C000610,3,Repeating-Customer,48,Old,2023-03-13,24,38,7,0.000000000000,20,598.43000000,VIP Customer,199.48000000
C000612,3,Repeating-Customer,18,Youth,2024-12-01,27,17,6,0.000000000000,0,881.74000000,VIP Customer,293.91000000
C000615,2,Repeating-Customer,45,Adults,2024-08-09,49,21,6,0.000000000000,0,386.22000000,Regular Customer,193.11000000
C000616,3,Repeating-Customer,23,Youth,2024-07-08,50,22,9,0.000000000000,10,1009.07000000,VIP Customer,336.36000000
C000637,1,One-Time-Customer,57,Old,2021-04-06,0,61,4,0.000000000000,NULL,NULL,Unknown,NULL
C000640,1,One-Time-Customer,33,Adults,2023-03-11,0,38,3,0.000000000000,10,420.77000000,Regular Customer,420.77000000
C000646,1,One-Time-Customer,58,Old,2021-12-06,0,53,1,0.000000000000,20,15.86000000,Regular Customer,15.86000000
C000649,1,One-Time-Customer,65,Seniors,2023-12-07,0,29,4,0.000000000000,30,469.34000000,Regular Customer,469.34000000
C000651,4,Repeating-Customer,19,Youth,2024-12-03,35,17,10,0.000000000000,30,1052.03000000,VIP Customer,263.01000000
C000654,1,One-Time-Customer,57,Old,2020-11-11,0,66,3,0.000000000000,0,504.63000000,VIP Customer,504.63000000
C000656,4,Repeating-Customer,55,Old,2024-05-13,39,24,12,0.000000000000,80,398.16000000,Regular Customer,99.54000000
C000658,4,Repeating-Customer,28,Youth,2022-08-30,22,45,13,7.142857142857,30,1337.23000000,VIP Customer,334.31000000
C000659,3,Repeating-Customer,36,Adults,2022-12-27,27,41,9,0.000000000000,20,933.57000000,VIP Customer,311.19000000
C000673,1,One-Time-Customer,67,Seniors,2022-01-13,0,52,3,0.000000000000,0,61.62000000,Regular Customer,61.62000000
C000678,1,One-Time-Customer,64,Seniors,2023-01-11,0,40,3,0.000000000000,30,195.76000000,Regular Customer,195.76000000
C000681,3,Repeating-Customer,60,Old,2024-09-27,41,20,9,0.000000000000,50,953.66000000,VIP Customer,317.89000000
C000683,2,Repeating-Customer,31,Adults,2021-09-07,10,56,4,0.000000000000,0,172.79000000,Regular Customer,86.40000000
C000689,1,One-Time-Customer,29,Youth,2023-02-18,0,39,4,0.000000000000,20,603.30000000,VIP Customer,603.30000000
C000697,4,Repeating-Customer,60,Old,2024-04-03,32,25,7,0.000000000000,30,734.87000000,VIP Customer,183.72000000
C000703,1,One-Time-Customer,48,Old,2022-08-11,0,45,4,0.000000000000,0,348.64000000,Regular Customer,348.64000000
C000707,1,One-Time-Customer,21,Youth,2024-01-14,0,28,2,0.000000000000,10,109.24000000,Regular Customer,109.24000000
C000708,3,Repeating-Customer,20,Youth,2024-01-30,48,28,7,12.500000000000,20,816.60000000,VIP Customer,272.20000000
C000714,3,Repeating-Customer,67,Seniors,2023-02-28,28,39,6,0.000000000000,10,952.06000000,VIP Customer,317.35000000
C000716,2,Repeating-Customer,53,Old,2021-07-16,14,58,3,0.000000000000,0,223.48000000,Regular Customer,111.74000000
C000724,5,Repeating-Customer,20,Youth,2023-07-09,24,34,11,0.000000000000,20,1008.12000000,VIP Customer,201.62000000
C000726,3,Repeating-Customer,48,Old,2024-04-04,14,25,7,0.000000000000,30,622.66000000,VIP Customer,207.55000000
C000732,3,Repeating-Customer,39,Adults,2024-07-22,44,22,8,0.000000000000,30,581.06000000,VIP Customer,193.69000000
C000734,3,Repeating-Customer,46,Old,2021-04-04,15,61,11,0.000000000000,0,1012.87000000,VIP Customer,337.62000000
C000735,4,Repeating-Customer,51,Old,2022-08-11,29,45,6,0.000000000000,10,1037.06000000,VIP Customer,259.26000000
C000741,1,One-Time-Customer,45,Adults,2020-04-01,0,73,1,0.000000000000,0,70.88000000,Regular Customer,70.88000000
C000754,2,Repeating-Customer,17,Youth,2024-06-29,14,23,2,0.000000000000,20,58.13000000,Regular Customer,29.07000000
C000756,1,One-Time-Customer,63,Seniors,2023-10-03,0,31,4,0.000000000000,0,230.48000000,Regular Customer,230.48000000
C000763,1,One-Time-Customer,42,Adults,2022-06-05,0,47,1,0.000000000000,30,19.56000000,Regular Customer,19.56000000
C000768,1,One-Time-Customer,54,Old,2022-12-23,0,41,4,0.000000000000,NULL,NULL,Unknown,NULL
C000229,4,Repeating-Customer,44,Adults,2024-06-25,41,23,12,7.692307692307,20,808.30000000,VIP Customer,202.08000000
C000235,3,Repeating-Customer,49,Old,2024-04-10,41,25,7,0.000000000000,10,767.71000000,VIP Customer,255.90000000
C000238,4,Repeating-Customer,38,Adults,2024-11-11,16,18,9,10.000000000000,0,967.51000000,VIP Customer,241.88000000
C000239,1,One-Time-Customer,61,Seniors,2024-05-03,0,24,3,0.000000000000,0,95.76000000,Regular Customer,95.76000000
C000244,1,One-Time-Customer,55,Old,2022-01-13,0,52,3,0.000000000000,10,288.55000000,Regular Customer,288.55000000
C000259,3,Repeating-Customer,53,Old,2024-05-08,41,24,6,0.000000000000,40,422.37000000,Regular Customer,140.79000000
C000265,1,One-Time-Customer,56,Old,2022-07-11,0,46,2,0.000000000000,20,23.71000000,Regular Customer,23.71000000
C000268,3,Repeating-Customer,45,Adults,2024-06-14,40,23,7,0.000000000000,20,538.73000000,VIP Customer,179.58000000
C000275,2,Repeating-Customer,38,Adults,2024-10-04,49,19,2,0.000000000000,0,157.24000000,Regular Customer,78.62000000
C000278,1,One-Time-Customer,63,Seniors,2023-02-10,0,39,2,0.000000000000,10,111.92000000,Regular Customer,111.92000000
C000279,2,Repeating-Customer,24,Youth,2022-03-17,19,50,2,33.333333333333,20,179.63000000,Regular Customer,89.82000000
C000282,1,One-Time-Customer,31,Adults,2021-11-08,0,54,2,0.000000000000,10,231.01000000,Regular Customer,231.01000000
C000283,1,One-Time-Customer,33,Adults,2022-06-02,0,47,2,0.000000000000,10,188.14000000,Regular Customer,188.14000000
C000295,4,Repeating-Customer,40,Adults,2024-12-28,58,17,12,0.000000000000,20,1241.22000000,VIP Customer,310.31000000
C000298,1,One-Time-Customer,34,Adults,2021-01-29,0,64,4,0.000000000000,0,335.20000000,Regular Customer,335.20000000
C000299,2,Repeating-Customer,51,Old,2022-09-22,3,44,4,0.000000000000,30,581.41000000,VIP Customer,290.70000000
C000309,1,One-Time-Customer,31,Adults,2023-03-11,0,38,4,0.000000000000,0,712.24000000,VIP Customer,712.24000000
C000312,2,Repeating-Customer,28,Youth,2024-03-08,7,26,6,0.000000000000,0,329.60000000,Regular Customer,164.80000000
C000313,4,Repeating-Customer,47,Old,2023-11-23,46,30,14,0.000000000000,40,1559.93000000,VIP Customer,389.98000000
C000325,2,Repeating-Customer,69,Seniors,2023-04-29,20,37,6,0.000000000000,10,508.02000000,VIP Customer,254.01000000
C000327,4,Repeating-Customer,54,Old,2024-09-23,25,20,7,0.000000000000,0,593.78000000,VIP Customer,148.45000000
C000328,1,One-Time-Customer,54,Old,2022-05-30,0,48,4,0.000000000000,0,320.76000000,Regular Customer,320.76000000
C000339,5,Repeating-Customer,58,Old,2024-05-20,40,24,12,7.692307692307,10,1652.34000000,VIP Customer,330.47000000
C000345,2,Repeating-Customer,16,Youth,2024-01-24,28,28,5,0.000000000000,0,716.25000000,VIP Customer,358.13000000
C000347,3,Repeating-Customer,57,Old,2021-12-15,19,53,7,0.000000000000,30,688.45000000,VIP Customer,229.48000000
C000348,2,Repeating-Customer,41,Adults,2020-12-05,2,65,2,0.000000000000,0,191.70000000,Regular Customer,95.85000000
C000359,3,Repeating-Customer,20,Youth,2024-02-25,17,27,9,0.000000000000,10,328.59000000,Regular Customer,109.53000000
C000369,1,One-Time-Customer,36,Adults,2020-11-25,0,66,3,0.000000000000,0,337.92000000,Regular Customer,337.92000000
C000376,2,Repeating-Customer,50,Old,2024-11-20,2,18,6,0.000000000000,20,421.08000000,Regular Customer,210.54000000
C000378,1,One-Time-Customer,49,Old,2022-11-07,0,42,1,0.000000000000,10,129.98000000,Regular Customer,129.98000000
C000380,1,One-Time-Customer,63,Seniors,2021-01-16,0,64,1,0.000000000000,0,54.88000000,Regular Customer,54.88000000
C000392,2,Repeating-Customer,68,Seniors,2023-11-05,3,30,4,20.000000000000,10,420.37000000,Regular Customer,210.19000000
C000393,3,Repeating-Customer,67,Seniors,2023-03-18,33,38,7,0.000000000000,0,864.61000000,VIP Customer,288.20000000
C000394,2,Repeating-Customer,46,Old,2024-02-04,31,27,6,0.000000000000,40,486.38000000,Regular Customer,243.19000000
C000408,2,Repeating-Customer,23,Youth,2024-05-22,51,24,3,0.000000000000,20,248.71000000,Regular Customer,124.35000000
C000410,4,Repeating-Customer,16,Youth,2024-04-26,36,25,10,0.000000000000,10,1029.28000000,VIP Customer,257.32000000
C000416,2,Repeating-Customer,66,Seniors,2024-01-07,44,28,7,0.000000000000,0,822.14000000,VIP Customer,411.07000000
C000417,1,One-Time-Customer,47,Old,2023-07-17,0,34,2,33.333333333333,0,251.00000000,Regular Customer,251.00000000
C000425,2,Repeating-Customer,50,Old,2023-06-27,12,35,3,25.000000000000,0,186.26000000,Regular Customer,93.13000000
C000445,4,Repeating-Customer,29,Youth,2024-05-01,45,24,11,0.000000000000,30,1577.64000000,VIP Customer,394.41000000
C000454,3,Repeating-Customer,48,Old,2024-05-07,46,24,6,0.000000000000,20,470.89000000,Regular Customer,156.96000000
C000457,1,One-Time-Customer,54,Old,2023-09-06,0,32,1,0.000000000000,0,131.14000000,Regular Customer,131.14000000
C000458,2,Repeating-Customer,39,Adults,2024-12-01,29,17,4,0.000000000000,0,622.16000000,VIP Customer,311.08000000
C000459,2,Repeating-Customer,21,Youth,2023-12-27,15,29,5,0.000000000000,30,448.17000000,Regular Customer,224.09000000
C000471,4,Repeating-Customer,41,Adults,2022-09-10,23,44,12,0.000000000000,50,548.00000000,VIP Customer,137.00000000
C000472,1,One-Time-Customer,46,Old,2021-02-09,0,63,4,0.000000000000,0,591.84000000,VIP Customer,591.84000000
C000473,2,Repeating-Customer,46,Old,2021-04-29,11,61,2,0.000000000000,0,158.59000000,Regular Customer,79.30000000
C000480,3,Repeating-Customer,32,Adults,2024-07-24,19,22,7,12.500000000000,20,1141.54000000,VIP Customer,380.51000000
C000481,1,One-Time-Customer,34,Adults,2024-10-24,0,19,1,0.000000000000,10,44.58000000,Regular Customer,44.58000000
C000482,3,Repeating-Customer,64,Seniors,2024-04-20,49,25,6,14.285714285714,30,546.31000000,VIP Customer,182.10000000
C000483,4,Repeating-Customer,69,Seniors,2023-10-09,28,31,12,0.000000000000,0,1137.83000000,VIP Customer,284.46000000
C000486,1,One-Time-Customer,58,Old,2024-05-02,0,24,3,0.000000000000,0,536.34000000,VIP Customer,536.34000000
C000490,2,Repeating-Customer,66,Seniors,2024-08-21,43,21,5,16.666666666666,0,623.42000000,VIP Customer,311.71000000
C000491,1,One-Time-Customer,28,Youth,2023-06-05,0,35,3,0.000000000000,10,489.35000000,Regular Customer,489.35000000
C000492,1,One-Time-Customer,35,Adults,2023-05-27,0,36,1,0.000000000000,0,189.58000000,Regular Customer,189.58000000
C000496,1,One-Time-Customer,64,Seniors,2021-08-01,0,57,4,0.000000000000,0,448.08000000,Regular Customer,448.08000000
C000501,3,Repeating-Customer,25,Youth,2022-12-25,24,41,9,0.000000000000,0,688.90000000,VIP Customer,229.63000000
C000511,1,One-Time-Customer,53,Old,2020-11-18,0,66,4,0.000000000000,10,330.80000000,Regular Customer,330.80000000
C000514,1,One-Time-Customer,55,Old,2023-11-01,0,30,1,0.000000000000,10,106.28000000,Regular Customer,106.28000000
C000526,3,Repeating-Customer,42,Adults,2024-07-17,53,22,11,0.000000000000,10,643.14000000,VIP Customer,214.38000000
C000528,3,Repeating-Customer,50,Old,2023-09-06,43,32,7,0.000000000000,10,394.26000000,Regular Customer,131.42000000
C000532,2,Repeating-Customer,21,Youth,2023-02-14,37,39,5,0.000000000000,30,635.71000000,VIP Customer,317.86000000
C000533,2,Repeating-Customer,39,Adults,2023-09-23,39,32,7,0.000000000000,0,783.10000000,VIP Customer,391.55000000
C000534,2,Repeating-Customer,52,Old,2023-01-12,14,40,6,0.000000000000,0,246.02000000,Regular Customer,123.01000000
C000556,2,Repeating-Customer,35,Adults,2023-04-02,10,37,3,0.000000000000,30,105.06000000,Regular Customer,52.53000000
