product_id,category,supplier,season,region,store_name,total_customers,total_units_sold,net_quantity_sold,gross_revenue,Cost_Of_Goods_Sold,net_revenue,profit,return_rate,total_transactions,total_discount_received,avg_selling_price,last_sale_date,lifespan_months
197,Tops,B,Summer,Central Portugal,Coimbra Boutique,1,2,2,152.30,56.76,152.30000000,95.54,0.000000000000,1,0,76.15000000,2024-05-15,0
198,Dresses,B,Spring,Algarve,Faro Outlet,1,3,3,461.73,158.31,415.56000000,257.25,0.000000000000,1,10,138.52000000,2023-02-01,0
199,Accessories,A,Winter,Northern Portugal,Porto Center,1,3,3,361.80,216.45,361.80000000,145.35,0.000000000000,1,0,120.60000000,2024-12-13,0
201,Shoes,D,Summer,Algarve,Faro Outlet,1,3,3,496.26,184.80,496.26000000,311.46,0.000000000000,1,0,165.42000000,2024-06-17,0
201,Shoes,D,Summer,Online,Online,1,3,2,496.26,123.20,264.67000000,141.47,33.330000000000,1,20,132.34000000,2021-04-03,0
202,Tops,A,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,58.64,54.95,46.91000000,-8.04,0.000000000000,1,20,46.91000000,2020-12-07,0
202,Tops,A,Spring,Northern Portugal,Porto Center,1,3,2,175.92,109.90,93.82000000,-16.08,33.330000000000,1,20,46.91000000,2020-09-05,0
203,Dresses,D,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,226.83,173.82,226.83000000,53.01,0.000000000000,1,0,75.61000000,2020-03-30,0
204,Dresses,B,Summer,Algarve,Faro Outlet,1,3,3,165.63,47.22,115.94000000,68.72,0.000000000000,1,30,38.65000000,2021-08-22,0
204,Dresses,B,Summer,Northern Portugal,Porto Center,1,3,3,165.63,47.22,115.94000000,68.72,0.000000000000,1,30,38.65000000,2022-09-13,0
205,Bottoms,C,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,30.42,119.28,30.42000000,-88.86,0.000000000000,1,0,15.21000000,2022-07-14,0
205,Bottoms,C,Summer,Northern Portugal,Porto Center,1,4,4,60.84,238.56,54.76000000,-183.80,0.000000000000,1,10,13.69000000,2021-05-25,0
206,Tops,B,Spring,Online,Online,1,4,4,588.96,153.72,588.96000000,435.24,0.000000000000,1,0,147.24000000,2024-10-28,0
207,Accessories,C,Summer,Algarve,Faro Outlet,2,4,4,440.12,82.72,440.12000000,357.40,0.000000000000,2,0,110.03000000,2021-11-23,10
207,Accessories,C,Summer,Online,Online,1,4,3,440.12,62.04,330.09000000,268.05,25.000000000000,1,0,110.03000000,2021-09-30,0
209,Bottoms,D,Fall,Algarve,Faro Outlet,1,4,4,45.60,154.04,41.04000000,-113.00,0.000000000000,1,10,10.26000000,2022-07-12,0
210,Bottoms,B,Summer,Northern Portugal,Porto Center,1,2,2,201.62,37.74,201.62000000,163.88,0.000000000000,1,0,100.81000000,2024-11-22,0
211,Tops,D,Fall,Central Portugal,Coimbra Boutique,1,3,3,163.59,155.79,163.59000000,7.80,0.000000000000,1,0,54.53000000,2024-10-25,0
213,Tops,B,Winter,Algarve,Faro Outlet,1,3,3,586.32,95.13,586.32000000,491.19,0.000000000000,1,0,195.44000000,2020-06-15,0
215,Tops,B,Winter,Central Portugal,Coimbra Boutique,1,4,4,209.08,253.72,167.26000000,-86.46,0.000000000000,1,20,41.82000000,2023-10-19,0
216,Tops,C,Fall,Central Portugal,Coimbra Boutique,1,2,2,223.70,22.36,223.70000000,201.34,0.000000000000,1,0,111.85000000,2020-06-26,0
216,Tops,C,Fall,Northern Portugal,Porto Center,1,2,1,223.70,11.18,NULL,NULL,50.000000000000,1,NULL,NULL,2022-02-10,0
217,Bottoms,D,Winter,Algarve,Faro Outlet,1,4,4,146.92,258.92,146.92000000,-112.00,0.000000000000,1,0,36.73000000,2022-08-30,0
217,Bottoms,D,Winter,Central Portugal,Coimbra Boutique,1,1,1,36.73,64.73,36.73000000,-28.00,0.000000000000,1,0,36.73000000,2023-04-24,0
218,Bottoms,B,Summer,Central Portugal,Coimbra Boutique,1,2,2,174.08,127.00,174.08000000,47.08,0.000000000000,1,0,87.04000000,2024-09-11,0
219,Dresses,A,Spring,Northern Portugal,Porto Center,1,1,1,41.39,35.10,41.39000000,6.29,0.000000000000,1,0,41.39000000,2020-06-29,0
220,Dresses,D,Summer,Central Portugal,Coimbra Boutique,1,1,0,54.89,0.00,0.00000000,0.00,100.000000000000,1,10,NULL,2024-10-24,0
221,Shoes,B,Spring,Central Portugal,Coimbra Boutique,1,3,3,481.14,229.17,481.14000000,251.97,0.000000000000,1,0,160.38000000,2024-02-29,0
222,Dresses,C,Summer,Algarve,Faro Outlet,1,2,2,194.00,112.14,194.00000000,81.86,0.000000000000,1,0,97.00000000,2021-04-19,0
226,Dresses,D,Spring,Central Portugal,Coimbra Boutique,1,3,3,195.39,230.97,156.31000000,-74.66,0.000000000000,1,20,52.10000000,2021-10-14,0
227,Shoes,D,Spring,Algarve,Faro Outlet,1,2,2,120.98,38.20,120.98000000,82.78,0.000000000000,1,0,60.49000000,2024-12-13,0
227,Shoes,D,Spring,Northern Portugal,Porto Center,1,4,4,241.96,76.40,193.57000000,117.17,0.000000000000,1,20,48.39000000,2022-08-29,0
233,Bottoms,A,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,277.98,40.46,277.98000000,237.52,0.000000000000,1,0,138.99000000,2021-12-24,0
234,Bottoms,B,Summer,Northern Portugal,Porto Center,1,1,1,176.38,5.66,158.74000000,153.08,0.000000000000,1,10,158.74000000,2024-08-19,0
236,Shoes,C,Summer,Algarve,Faro Outlet,1,2,2,157.04,52.32,125.63000000,73.31,0.000000000000,1,20,62.82000000,2021-07-28,0
236,Shoes,C,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,314.08,104.64,314.08000000,209.44,0.000000000000,1,0,78.52000000,2021-08-18,0
236,Shoes,C,Summer,Northern Portugal,Porto Center,1,4,4,314.08,104.64,314.08000000,209.44,0.000000000000,1,0,78.52000000,2020-02-17,0
236,Shoes,C,Summer,Online,Online,2,6,6,471.12,156.96,455.42000000,298.46,0.000000000000,2,10,75.90000000,2023-12-04,12
237,Dresses,C,Winter,Northern Portugal,Porto Center,1,2,2,62.90,85.30,NULL,NULL,0.000000000000,1,NULL,NULL,2020-04-22,0
238,Bottoms,A,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,49.50,37.05,44.55000000,7.50,0.000000000000,1,10,44.55000000,2024-07-30,0
239,Accessories,A,Winter,Northern Portugal,Porto Center,1,2,2,54.24,16.02,54.24000000,38.22,0.000000000000,1,0,27.12000000,2024-04-03,0
240,Accessories,A,Summer,Online,Online,1,3,3,348.78,170.31,348.78000000,178.47,0.000000000000,1,0,116.26000000,2022-01-12,0
241,Tops,C,Spring,Lisbon Metropolitan Area,Lisbon Flagship,0,1,1,191.02,39.42,191.02000000,151.60,0.000000000000,1,0,191.02000000,2023-09-13,0
243,Dresses,B,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,211.68,230.97,211.68000000,-19.29,0.000000000000,1,0,70.56000000,2024-08-24,0
244,Tops,B,Winter,Central Portugal,Coimbra Boutique,1,3,3,360.36,21.93,360.36000000,338.43,0.000000000000,1,0,120.12000000,2023-03-13,0
244,Tops,B,Winter,Online,Online,1,2,2,240.24,14.62,216.22000000,201.60,0.000000000000,1,10,108.11000000,2021-07-02,0
247,Bottoms,B,Fall,Northern Portugal,Porto Center,1,2,2,143.10,51.38,128.79000000,77.41,0.000000000000,1,10,64.40000000,2021-08-22,0
248,Dresses,C,Winter,Northern Portugal,Porto Center,1,2,2,298.60,138.14,298.60000000,160.46,0.000000000000,1,0,149.30000000,2022-02-27,0
250,Tops,C,Summer,Online,Online,1,1,1,145.12,60.18,145.12000000,84.94,0.000000000000,1,0,145.12000000,2024-04-29,0
252,Bottoms,D,Summer,Central Portugal,Coimbra Boutique,1,3,3,518.19,120.27,466.37000000,346.10,0.000000000000,1,10,155.46000000,2024-04-02,0
252,Bottoms,D,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,690.92,160.36,690.92000000,530.56,0.000000000000,1,0,172.73000000,2022-02-25,0
252,Bottoms,D,Summer,Northern Portugal,Porto Center,1,1,1,172.73,40.09,120.91000000,80.82,0.000000000000,1,30,120.91000000,2024-08-26,0
253,Bottoms,B,Winter,Central Portugal,Coimbra Boutique,2,4,4,703.36,47.64,597.86000000,550.22,0.000000000000,2,30,149.46000000,2022-03-29,7
253,Bottoms,B,Winter,Online,Online,1,3,3,527.52,35.73,422.02000000,386.29,0.000000000000,1,20,140.67000000,2021-12-26,0
255,Dresses,C,Winter,Algarve,Faro Outlet,1,1,1,178.11,77.01,178.11000000,101.10,0.000000000000,1,0,178.11000000,2023-06-08,0
255,Dresses,C,Winter,Central Portugal,Coimbra Boutique,2,3,3,534.33,231.03,463.09000000,232.06,0.000000000000,2,20,154.36000000,2024-05-27,15
255,Dresses,C,Winter,Northern Portugal,Porto Center,1,3,3,534.33,231.03,427.46000000,196.43,0.000000000000,1,20,142.49000000,2020-10-10,0
257,Dresses,A,Summer,Central Portugal,Coimbra Boutique,1,2,2,221.22,44.64,221.22000000,176.58,0.000000000000,1,0,110.61000000,2023-07-29,0
258,Accessories,B,Summer,Central Portugal,Coimbra Boutique,1,1,1,22.58,13.85,22.58000000,8.73,0.000000000000,1,0,22.58000000,2023-06-25,0
259,Shoes,D,Winter,Central Portugal,Coimbra Boutique,1,4,4,663.96,312.44,531.17000000,218.73,0.000000000000,1,20,132.79000000,2022-07-16,0
259,Shoes,D,Winter,Northern Portugal,Porto Center,1,4,4,663.96,312.44,597.56000000,285.12,0.000000000000,1,10,149.39000000,2023-09-12,0
261,Shoes,B,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,147.66,187.71,147.66000000,-40.05,0.000000000000,1,0,49.22000000,2024-01-15,0
263,Accessories,A,Summer,Algarve,Faro Outlet,1,4,4,712.08,22.24,640.87000000,618.63,0.000000000000,1,10,160.22000000,2021-10-04,0
263,Accessories,A,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,356.04,11.12,356.04000000,344.92,0.000000000000,1,0,178.02000000,2022-04-12,0
263,Accessories,A,Summer,Northern Portugal,Porto Center,1,4,4,712.08,22.24,569.66000000,547.42,0.000000000000,1,20,142.42000000,2023-07-05,0
263,Accessories,A,Summer,Online,Online,1,3,3,534.06,16.68,534.06000000,517.38,0.000000000000,1,0,178.02000000,2021-02-10,0
264,Dresses,A,Fall,Algarve,Faro Outlet,1,4,4,349.60,122.64,314.64000000,192.00,0.000000000000,1,10,78.66000000,2021-04-27,0
264,Dresses,A,Fall,Online,Online,1,4,3,349.60,91.98,262.20000000,170.22,25.000000000000,1,0,87.40000000,2021-06-21,0
265,Bottoms,C,Winter,Online,Online,1,2,2,259.32,36.80,NULL,NULL,0.000000000000,1,NULL,NULL,2023-06-13,0
266,Dresses,D,Winter,Northern Portugal,Porto Center,1,1,1,61.97,66.77,55.77000000,-11.00,0.000000000000,1,10,55.77000000,2024-02-25,0
269,Accessories,A,Fall,Central Portugal,Coimbra Boutique,1,4,4,425.20,265.12,425.20000000,160.08,0.000000000000,1,0,106.30000000,2022-11-14,0
269,Accessories,A,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,318.90,198.84,287.01000000,88.17,0.000000000000,1,10,95.67000000,2020-07-25,0
269,Accessories,A,Fall,Northern Portugal,Porto Center,0,4,4,425.20,265.12,340.16000000,75.04,0.000000000000,1,20,85.04000000,2024-03-14,0
270,Bottoms,B,Spring,Algarve,Faro Outlet,2,6,6,1150.20,338.94,1150.20000000,811.26,0.000000000000,2,0,191.70000000,2024-01-21,34
270,Bottoms,B,Spring,Central Portugal,Coimbra Boutique,2,3,3,575.10,169.47,575.10000000,405.63,0.000000000000,2,0,191.70000000,2023-03-19,29
270,Bottoms,B,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,383.40,112.98,345.06000000,232.08,0.000000000000,1,10,172.53000000,2023-12-10,0
271,Tops,C,Spring,Northern Portugal,Porto Center,1,2,2,204.26,96.90,204.26000000,107.36,0.000000000000,1,0,102.13000000,2024-08-06,0
272,Dresses,A,Summer,Northern Portugal,Porto Center,1,3,3,49.53,202.71,39.62000000,-163.09,0.000000000000,1,20,13.21000000,2021-01-19,0
272,Dresses,A,Summer,Online,Online,1,1,1,16.51,67.57,16.51000000,-51.06,0.000000000000,1,0,16.51000000,2020-09-02,0
273,Dresses,D,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,326.72,289.56,326.72000000,37.16,0.000000000000,1,0,81.68000000,2024-03-24,0
273,Dresses,D,Summer,Northern Portugal,Porto Center,1,4,4,326.72,289.56,326.72000000,37.16,0.000000000000,1,0,81.68000000,2021-01-09,0
276,Tops,A,Summer,Central Portugal,Coimbra Boutique,1,4,4,734.52,215.20,661.07000000,445.87,0.000000000000,1,10,165.27000000,2024-05-19,0
276,Tops,A,Summer,Northern Portugal,Porto Center,1,4,4,734.52,215.20,661.07000000,445.87,0.000000000000,1,10,165.27000000,2022-10-13,0
276,Tops,A,Summer,Online,Online,1,4,4,734.52,215.20,514.16000000,298.96,0.000000000000,1,30,128.54000000,2020-09-27,0
278,Tops,D,Spring,Central Portugal,Coimbra Boutique,1,3,3,208.02,151.11,NULL,NULL,0.000000000000,1,NULL,NULL,2020-12-01,0
280,Tops,B,Winter,Algarve,Faro Outlet,0,2,2,221.08,90.14,198.97000000,108.83,0.000000000000,1,10,99.49000000,2023-10-30,0
281,Shoes,B,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,740.08,182.64,518.06000000,335.42,0.000000000000,1,30,129.51000000,2021-11-22,0
282,Accessories,B,Winter,Northern Portugal,Porto Center,1,2,2,102.04,124.28,102.04000000,-22.24,0.000000000000,1,0,51.02000000,2023-07-02,0
283,Dresses,B,Winter,Algarve,Faro Outlet,1,3,3,214.11,150.27,214.11000000,63.84,0.000000000000,1,0,71.37000000,2020-05-25,0
284,Bottoms,C,Spring,Algarve,Faro Outlet,1,2,2,162.22,68.58,162.22000000,93.64,0.000000000000,1,0,81.11000000,2023-03-11,0
284,Bottoms,C,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,81.11,34.29,81.11000000,46.82,0.000000000000,1,0,81.11000000,2024-08-03,0
287,Bottoms,A,Fall,Central Portugal,Coimbra Boutique,1,1,1,91.69,23.29,64.18000000,40.89,0.000000000000,1,30,64.18000000,2021-04-28,0
288,Accessories,D,Winter,Algarve,Faro Outlet,1,1,1,48.99,25.03,48.99000000,23.96,0.000000000000,1,0,48.99000000,2020-07-14,0
290,Bottoms,B,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,642.76,218.60,578.48000000,359.88,0.000000000000,1,10,144.62000000,2020-09-26,0
293,Dresses,B,Summer,Northern Portugal,Porto Center,0,2,2,88.20,117.80,88.20000000,-29.60,0.000000000000,1,0,44.10000000,2022-05-16,0
294,Bottoms,C,Winter,Algarve,Faro Outlet,1,3,3,466.14,141.39,419.53000000,278.14,0.000000000000,1,10,139.84000000,2020-08-13,0
294,Bottoms,C,Winter,Central Portugal,Coimbra Boutique,1,4,4,621.52,188.52,559.37000000,370.85,0.000000000000,1,10,139.84000000,2023-02-12,0
295,Bottoms,D,Spring,Algarve,Faro Outlet,1,1,1,150.44,59.85,150.44000000,90.59,0.000000000000,1,0,150.44000000,2021-04-16,0
295,Bottoms,D,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,451.32,179.55,451.32000000,271.77,0.000000000000,1,0,150.44000000,2024-08-18,0
295,Bottoms,D,Spring,Northern Portugal,Porto Center,1,1,1,150.44,59.85,150.44000000,90.59,0.000000000000,1,0,150.44000000,2023-07-13,0
297,Accessories,D,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,78.20,30.15,70.38000000,40.23,0.000000000000,1,10,70.38000000,2024-09-12,0
297,Accessories,D,Spring,Northern Portugal,Porto Center,1,2,2,156.40,60.30,140.76000000,80.46,0.000000000000,1,10,70.38000000,2020-05-23,0
297,Accessories,D,Spring,Online,Online,1,4,4,312.80,120.60,312.80000000,192.20,0.000000000000,1,0,78.20000000,2020-06-10,0
298,Tops,B,Winter,Online,Online,1,3,3,117.12,124.08,117.12000000,-6.96,0.000000000000,1,0,39.04000000,2024-04-20,0
299,Bottoms,C,Winter,Central Portugal,Coimbra Boutique,1,1,1,196.17,27.54,196.17000000,168.63,0.000000000000,1,0,196.17000000,2020-07-08,0
299,Bottoms,C,Winter,Lisbon Metropolitan Area,Lisbon Flagship,2,5,4,980.85,110.16,784.68000000,674.52,20.000000000000,2,0,196.17000000,2023-03-27,14
300,Dresses,B,Fall,Online,Online,1,4,4,790.60,216.16,711.54000000,495.38,0.000000000000,1,10,177.89000000,2021-03-03,0
302,Accessories,C,Spring,Central Portugal,Coimbra Boutique,1,1,1,151.97,34.28,121.58000000,87.30,0.000000000000,1,20,121.58000000,2022-03-13,0
303,Dresses,D,Winter,Central Portugal,Coimbra Boutique,1,3,3,573.66,228.84,573.66000000,344.82,0.000000000000,1,0,191.22000000,2022-04-01,0
303,Dresses,D,Winter,Online,Online,1,1,1,191.22,76.28,191.22000000,114.94,0.000000000000,1,0,191.22000000,2023-04-21,0
305,NULL,A,Spring,Algarve,Faro Outlet,1,4,4,518.64,233.76,518.64000000,284.88,0.000000000000,1,0,129.66000000,2020-07-16,0
306,Bottoms,B,Fall,Algarve,Faro Outlet,1,2,2,249.56,63.32,249.56000000,186.24,0.000000000000,1,0,124.78000000,2022-12-04,0
307,Dresses,B,Winter,Lisbon Metropolitan Area,Lisbon Flagship,2,5,4,72.25,264.60,54.91000000,-209.69,20.000000000000,2,20,13.73000000,2023-02-14,25
310,Accessories,A,Winter,Online,Online,1,3,3,394.29,108.69,394.29000000,285.60,0.000000000000,1,0,131.43000000,2020-11-18,0
314,Dresses,A,Summer,Algarve,Faro Outlet,1,3,2,72.24,117.08,48.16000000,-68.92,33.330000000000,1,0,24.08000000,2020-08-22,0
314,Dresses,A,Summer,Northern Portugal,Porto Center,1,2,2,48.16,117.08,48.16000000,-68.92,0.000000000000,1,0,24.08000000,2023-01-19,0
314,Dresses,A,Summer,Online,Online,1,1,1,24.08,58.54,16.86000000,-41.68,0.000000000000,1,30,16.86000000,2020-12-23,0
315,Shoes,C,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,3,3,433.83,218.40,433.83000000,215.43,0.000000000000,1,0,144.61000000,2024-07-20,0
315,Shoes,C,Winter,Online,Online,1,3,3,433.83,218.40,433.83000000,215.43,0.000000000000,1,0,144.61000000,2021-05-18,0
318,Shoes,B,Fall,Online,Online,1,4,3,687.00,92.43,515.25000000,422.82,25.000000000000,1,0,171.75000000,2023-09-21,0
319,Shoes,B,Spring,Northern Portugal,Porto Center,1,3,3,487.29,234.93,487.29000000,252.36,0.000000000000,1,0,162.43000000,2023-03-15,0
320,Tops,B,Winter,Algarve,Faro Outlet,1,1,1,17.15,63.97,17.15000000,-46.82,0.000000000000,1,0,17.15000000,2021-10-30,0
321,Shoes,A,Spring,Algarve,Faro Outlet,1,4,4,576.68,303.80,461.34000000,157.54,0.000000000000,1,20,115.34000000,2024-04-26,0
321,Shoes,A,Spring,Central Portugal,Coimbra Boutique,1,4,4,576.68,303.80,519.01000000,215.21,0.000000000000,1,10,129.75000000,2022-09-28,0
323,Shoes,B,Summer,Central Portugal,Coimbra Boutique,1,2,2,122.20,134.08,122.20000000,-11.88,0.000000000000,1,0,61.10000000,2023-12-08,0
326,Dresses,B,Fall,Lisbon Metropolitan Area,Lisbon Flagship,1,1,1,161.66,54.22,161.66000000,107.44,0.000000000000,1,0,161.66000000,2021-04-04,0
328,Accessories,C,Fall,Algarve,Faro Outlet,1,4,4,451.40,61.28,451.40000000,390.12,0.000000000000,1,0,112.85000000,2024-02-23,0
329,Shoes,B,Fall,Central Portugal,Coimbra Boutique,1,3,3,557.01,232.50,445.61000000,213.11,0.000000000000,1,20,148.54000000,2020-03-15,0
329,Shoes,B,Fall,Online,Online,1,1,1,185.67,77.50,167.10000000,89.60,0.000000000000,1,10,167.10000000,2023-07-24,0
330,Shoes,B,Fall,Northern Portugal,Porto Center,1,4,4,604.16,130.48,543.74000000,413.26,0.000000000000,1,10,135.94000000,2023-03-20,0
334,Accessories,A,Fall,Northern Portugal,Porto Center,1,2,2,213.36,43.96,213.36000000,169.40,0.000000000000,1,0,106.68000000,2023-11-04,0
335,Bottoms,C,Summer,Algarve,Faro Outlet,1,4,4,296.92,54.60,296.92000000,242.32,0.000000000000,1,0,74.23000000,2021-07-05,0
338,Bottoms,A,Winter,Central Portugal,Coimbra Boutique,1,4,4,776.04,165.92,776.04000000,610.12,0.000000000000,1,0,194.01000000,2022-07-18,0
338,Bottoms,A,Winter,Lisbon Metropolitan Area,Lisbon Flagship,2,5,5,970.05,207.40,970.05000000,762.65,0.000000000000,2,0,194.01000000,2021-01-04,10
341,Dresses,C,Fall,Online,Online,1,1,1,137.25,57.90,137.25000000,79.35,0.000000000000,1,0,137.25000000,2020-02-29,0
342,Bottoms,D,Spring,Algarve,Faro Outlet,1,2,2,210.52,92.56,210.52000000,117.96,0.000000000000,1,0,105.26000000,2024-05-27,0
342,Bottoms,D,Spring,Online,Online,1,3,3,315.78,138.84,315.78000000,176.94,0.000000000000,1,0,105.26000000,2020-11-19,0
343,Tops,B,Winter,Algarve,Faro Outlet,1,1,1,89.06,23.76,89.06000000,65.30,0.000000000000,1,0,89.06000000,2020-07-21,0
344,Bottoms,A,Fall,Algarve,Faro Outlet,1,4,4,308.60,126.40,308.60000000,182.20,0.000000000000,1,0,77.15000000,2020-06-11,0
346,Shoes,B,Fall,Northern Portugal,Porto Center,1,1,1,48.41,73.38,38.73000000,-34.65,0.000000000000,1,20,38.73000000,2022-04-28,0
349,Shoes,D,Spring,Algarve,Faro Outlet,1,1,1,75.07,69.12,67.56000000,-1.56,0.000000000000,1,10,67.56000000,2020-06-05,0
351,Shoes,D,Spring,Lisbon Metropolitan Area,Lisbon Flagship,1,2,1,264.86,65.93,119.19000000,53.26,50.000000000000,1,10,119.19000000,2022-01-02,0
352,Shoes,B,Summer,Algarve,Faro Outlet,1,4,3,136.16,146.37,102.12000000,-44.25,25.000000000000,1,0,34.04000000,2021-12-14,0
353,Dresses,D,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,385.64,117.96,385.64000000,267.68,0.000000000000,1,0,96.41000000,2022-08-14,0
354,Bottoms,A,Spring,Central Portugal,Coimbra Boutique,1,2,2,317.84,69.48,286.06000000,216.58,0.000000000000,1,10,143.03000000,2020-05-14,0
356,Tops,C,Fall,Northern Portugal,Porto Center,1,4,4,223.72,83.68,223.72000000,140.04,0.000000000000,1,0,55.93000000,2020-06-15,0
357,Bottoms,C,Fall,Algarve,Faro Outlet,1,2,2,86.06,70.08,86.06000000,15.98,0.000000000000,1,0,43.03000000,2021-03-05,0
362,Bottoms,A,Spring,Northern Portugal,Porto Center,1,3,3,531.99,49.65,NULL,NULL,0.000000000000,1,NULL,NULL,2023-01-30,0
369,Bottoms,D,Winter,Algarve,Faro Outlet,1,1,1,148.97,33.45,134.07000000,100.62,0.000000000000,1,10,134.07000000,2024-04-22,0
371,Shoes,B,Spring,Algarve,Faro Outlet,1,1,1,183.30,38.57,164.97000000,126.40,0.000000000000,1,10,164.97000000,2022-04-26,0
372,Bottoms,D,Spring,Northern Portugal,Porto Center,1,3,3,160.56,110.04,160.56000000,50.52,0.000000000000,1,0,53.52000000,2023-11-07,0
374,Tops,A,Winter,Central Portugal,Coimbra Boutique,1,3,3,458.34,43.65,458.34000000,414.69,0.000000000000,1,0,152.78000000,2021-10-12,0
374,Tops,A,Winter,Lisbon Metropolitan Area,Lisbon Flagship,1,2,2,305.56,29.10,305.56000000,276.46,0.000000000000,1,0,152.78000000,2024-07-10,0
376,Tops,C,Fall,Online,Online,1,3,3,233.04,18.48,163.13000000,144.65,0.000000000000,1,30,54.38000000,2024-12-05,0
377,Bottoms,D,Winter,Northern Portugal,Porto Center,1,3,3,450.93,223.89,450.93000000,227.04,0.000000000000,1,0,150.31000000,2023-07-07,0
378,Shoes,B,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,4,3,756.60,175.08,510.71000000,335.63,25.000000000000,1,10,170.24000000,2020-01-14,0
378,Shoes,B,Summer,Northern Portugal,Porto Center,1,1,1,189.15,58.36,170.24000000,111.88,0.000000000000,1,10,170.24000000,2022-03-11,0
379,Shoes,B,Spring,Central Portugal,Coimbra Boutique,1,1,1,42.10,79.51,42.10000000,-37.41,0.000000000000,1,0,42.10000000,2021-01-25,0
380,Accessories,C,Spring,Online,Online,1,3,2,454.44,41.18,272.66000000,231.48,33.330000000000,1,10,136.33000000,2021-10-14,0
383,Dresses,C,Summer,Lisbon Metropolitan Area,Lisbon Flagship,1,4,4,464.88,271.80,418.39000000,146.59,0.000000000000,1,10,104.60000000,2023-01-06,0
384,Bottoms,A,Winter,Algarve,Faro Outlet,1,1,1,111.90,29.54,111.90000000,82.36,0.000000000000,1,0,111.90000000,2023-08-05,0
384,Bottoms,A,Winter,Central Portugal,Coimbra Boutique,1,2,2,223.80,59.08,201.42000000,142.34,0.000000000000,1,10,100.71000000,2021-03-03,0
384,Bottoms,A,Winter,Online,Online,1,4,3,447.60,88.62,335.70000000,247.08,25.000000000000,1,0,111.90000000,2022-01-19,0
385,Accessories,A,Summer,Online,Online,1,3,3,137.43,24.99,123.69000000,98.70,0.000000000000,1,10,41.23000000,2024-12-02,0
386,Dresses,B,Summer,Northern Portugal,Porto Center,2,7,7,467.88,223.79,441.14000000,217.35,0.000000000000,2,10,63.02000000,2022-07-09,3
