product_id,category,color,size,season,supplier,cost_price,list_price
521,Bottoms,White,XL,Summer,C,5.50,162.10
522,Dresses,Black,L,Summer,D,25.20,185.70
523,Bottoms,Red,XS,Fall,D,40.62,87.87
524,Tops,Black,XS,Fall,B,61.51,109.66
525,Accessories,Blue,XS,Fall,A,16.67,127.44
526,Bottoms,NULL,XL,Winter,A,43.00,40.81
527,Accessories,Yellow,L,Fall,B,24.42,23.31
528,Dresses,Black,M,Fall,A,31.73,198.75
529,Accessories,Blue,XS,Fall,D,77.25,22.45
530,Accessories,Green,L,Winter,C,49.11,131.89
531,Shoes,Blue,M,Winter,B,11.47,127.46
532,Shoes,Yellow,M,Fall,A,41.24,89.09
533,Shoes,Black,L,Fall,B,66.91,26.56
534,Accessories,Red,XS,Summer,A,52.17,180.94
535,Tops,Red,XS,Spring,A,10.25,87.65
536,Accessories,White,S,Winter,A,58.08,84.30
537,Tops,Yellow,L,Winter,D,15.99,131.60
538,Tops,Black,M,Summer,B,78.48,155.39
539,Shoes,Blue,XL,Spring,A,52.33,195.27
540,Bottoms,Blue,XL,Fall,D,34.77,105.51
541,Dresses,Yellow,XS,Fall,D,67.96,90.77
542,Shoes,Black,S,Fall,A,29.34,79.66
543,Shoes,Blue,XL,Spring,D,26.43,194.01
544,Bottoms,Green,XS,Fall,D,20.93,20.55
545,Dresses,Yellow,S,Summer,C,61.00,103.37
546,Accessories,White,XL,Winter,D,79.10,27.92
547,Accessories,Red,M,Winter,D,55.79,149.86
548,Shoes,NULL,XL,Spring,B,21.84,112.33
549,Dresses,Green,XL,Spring,C,65.15,43.61
550,Shoes,Black,XL,Summer,B,69.57,30.64
551,Tops,Blue,XL,Summer,C,45.87,163.17
552,Shoes,Yellow,XS,Winter,B,76.21,82.30
553,Shoes,Black,L,Summer,D,77.11,150.22
554,Accessories,Green,M,Summer,B,35.04,135.03
555,Accessories,Green,L,Spring,A,14.91,177.80
556,Accessories,Red,XS,Summer,B,59.26,50.67
557,Tops,Black,XL,Summer,B,34.57,182.11
558,Accessories,White,S,Winter,A,32.69,74.69
559,Dresses,Red,S,Spring,C,29.17,102.64
560,Bottoms,Black,L,Winter,A,52.29,97.40
561,Dresses,Black,S,Summer,C,45.88,134.44
562,Dresses,Green,L,Summer,A,49.17,91.14
563,Accessories,Yellow,M,Summer,D,7.65,89.42
564,Bottoms,Green,S,Summer,A,71.59,72.27
565,Bottoms,Black,XL,Spring,C,35.99,59.64
566,Bottoms,Yellow,XS,Winter,B,49.65,105.05
567,Tops,Yellow,M,Fall,D,62.84,69.91
568,Accessories,Green,S,Winter,B,27.37,189.88
569,Bottoms,Black,S,Fall,C,26.32,79.16
570,Tops,Black,L,Winter,B,66.22,111.80
571,Shoes,Yellow,M,Winter,B,60.86,146.56
572,Shoes,Red,XS,Fall,B,37.42,92.69
573,Tops,Red,XS,Fall,D,12.35,61.24
574,Tops,White,L,Fall,B,32.48,122.00
575,Accessories,Red,L,Spring,C,64.20,159.37
576,Accessories,Blue,L,Winter,D,7.64,54.35
577,Shoes,Blue,S,Spring,C,56.73,46.51
578,Bottoms,Green,M,Spring,D,73.75,118.76
579,Shoes,Yellow,XS,Summer,A,44.51,163.36
580,Bottoms,Blue,XL,Summer,C,51.72,52.89
581,Bottoms,Red,XS,Fall,A,35.48,121.49
582,Accessories,Yellow,M,Spring,C,17.39,173.48
583,Dresses,White,L,Fall,C,71.65,81.34
584,Dresses,Black,S,Summer,A,37.35,145.77
585,Tops,White,XS,Spring,D,74.46,140.79
586,Accessories,Red,XL,Summer,C,44.52,173.37
587,Bottoms,Red,S,Summer,B,76.78,95.33
588,Dresses,Red,XS,Summer,B,72.84,38.05
589,Bottoms,Green,M,Fall,D,54.46,108.58
590,Dresses,Blue,XS,Spring,C,36.87,132.58
591,Dresses,Red,XL,Summer,A,65.36,94.40
592,Dresses,Black,S,Summer,B,53.40,27.94
593,Accessories,Blue,XS,Fall,C,57.79,141.02
594,Shoes,Blue,XL,Spring,C,56.61,21.72
595,Bottoms,Green,XS,Summer,C,57.58,181.47
596,Accessories,White,XS,Fall,C,68.12,79.86
597,Accessories,Yellow,L,Fall,D,73.50,195.04
598,Accessories,Blue,XL,Spring,A,49.51,68.55
599,Accessories,Blue,XS,Summer,A,25.33,130.43
600,Accessories,Red,S,Winter,A,26.37,166.35
601,Tops,Black,M,Summer,A,36.24,129.67
602,Bottoms,Red,L,Winter,D,28.31,85.25
603,Accessories,Black,L,Summer,A,34.89,144.04
604,Bottoms,Blue,L,Fall,D,58.61,166.94
605,Tops,Black,M,Winter,C,75.86,36.65
606,Tops,Red,XL,Spring,B,11.76,175.62
607,Bottoms,NULL,S,Summer,D,41.21,44.38
608,Dresses,White,M,Spring,A,52.15,112.28
609,Shoes,Green,S,Summer,A,14.17,126.34
610,Dresses,White,S,Winter,B,7.66,19.41
611,Dresses,Blue,L,Summer,A,24.55,142.12
612,Dresses,Black,XS,Spring,D,23.93,69.11
613,Accessories,Red,S,Summer,C,47.08,119.96
614,Tops,Red,S,Winter,A,36.14,55.64
615,Dresses,Red,S,Spring,B,62.51,185.14
616,Tops,Yellow,S,Fall,B,47.73,153.09
617,Bottoms,Red,L,Summer,A,40.10,191.47
618,Shoes,Yellow,S,Summer,C,27.09,129.66
619,Bottoms,Blue,XS,Fall,B,44.83,102.45
620,Bottoms,Green,XL,Summer,C,68.18,131.35
621,Accessories,NULL,XL,Fall,B,66.19,65.24
622,Shoes,Yellow,S,Summer,A,7.55,181.31
623,Bottoms,White,L,Spring,A,22.50,48.32
624,Bottoms,Yellow,XS,Fall,B,62.50,44.19
625,Shoes,Red,XS,Spring,C,32.69,116.67
626,Shoes,Red,S,Summer,D,67.68,135.31
627,Bottoms,Black,L,Fall,C,72.00,145.63
628,Shoes,Red,XL,Summer,A,62.49,87.99
629,Bottoms,White,M,Summer,C,8.68,177.41
630,Bottoms,Black,S,Spring,D,75.20,71.14
631,Accessories,Black,S,Winter,B,39.49,170.84
632,Dresses,Red,S,Winter,B,5.90,67.04
633,Bottoms,Black,L,Summer,B,26.57,160.92
634,Tops,Green,M,Spring,D,49.68,15.26
635,Dresses,Red,L,Summer,D,30.58,60.19
636,Dresses,Green,S,Fall,B,46.52,191.76
637,Dresses,Red,M,Fall,C,32.09,104.12
638,Accessories,Yellow,XS,Summer,D,36.61,133.71
639,Bottoms,Green,XS,Winter,B,8.35,88.91
640,Accessories,Red,M,Fall,A,48.19,157.21
641,Bottoms,White,S,Fall,D,71.61,199.26
642,Accessories,Yellow,L,Fall,A,62.09,80.20
643,Accessories,Yellow,S,Fall,B,54.42,164.58
644,Tops,Yellow,M,Spring,A,14.53,23.35
645,Accessories,Red,S,Spring,A,63.13,170.50
646,Shoes,White,S,Winter,A,34.23,166.83
647,Tops,Blue,XS,Winter,A,13.87,197.19
648,Accessories,Yellow,XL,Fall,A,47.19,80.59
649,Dresses,Blue,L,Winter,A,31.11,116.02
650,Shoes,Red,S,Fall,C,27.97,27.46
651,Shoes,Yellow,XS,Fall,B,61.48,174.27
652,Shoes,White,XL,Fall,D,25.29,67.52
653,Tops,White,XS,Summer,A,45.30,60.47
654,Accessories,Yellow,S,Spring,B,22.93,79.13
655,Accessories,Black,L,Spring,B,43.94,81.91
656,Dresses,Black,XL,Summer,A,42.12,59.08
657,Dresses,Yellow,S,Spring,D,23.12,118.53
658,Shoes,Green,M,Fall,D,64.50,151.02
659,Dresses,Black,S,Fall,D,15.76,117.76
660,Tops,Red,XS,Summer,C,5.94,125.04
661,Accessories,Black,S,Spring,D,77.40,128.09
662,Shoes,Black,M,Spring,D,43.36,179.43
663,Dresses,Red,M,Summer,B,31.25,188.06
664,Tops,Red,S,Fall,D,21.13,168.22
665,Tops,Green,M,Spring,D,68.29,84.92
666,Dresses,White,XS,Winter,C,49.77,41.50
667,Accessories,Black,M,Fall,A,33.44,145.96
668,Dresses,Yellow,M,Fall,C,11.40,187.12
669,Shoes,Yellow,L,Summer,B,60.64,34.00
670,Dresses,Blue,XS,Summer,D,20.70,86.71
671,Tops,White,M,Fall,B,12.56,51.68
672,Dresses,Red,S,Fall,B,21.57,172.35
673,Accessories,Yellow,M,Winter,C,69.02,65.54
674,Bottoms,Black,XL,Spring,A,57.62,146.79
675,Dresses,Green,XL,Fall,D,32.88,28.10
676,Accessories,Blue,XS,Winter,C,36.07,190.78
677,Accessories,White,XL,Fall,B,69.62,177.26
678,Tops,Black,XL,Winter,B,41.77,143.42
679,Accessories,Red,M,Fall,A,29.57,85.97
680,Accessories,White,XS,Spring,C,26.28,56.80
681,Accessories,Blue,L,Fall,D,61.81,35.17
682,Accessories,Red,M,Fall,B,21.83,120.72
683,Shoes,Blue,L,Summer,D,58.44,40.36
684,Shoes,Black,S,Spring,B,71.76,59.10
685,Tops,White,XL,Fall,A,35.56,71.62
686,Dresses,Green,M,Fall,C,63.32,98.46
687,Accessories,Black,XS,Winter,C,8.28,156.74
688,Dresses,Yellow,XL,Spring,A,18.34,134.89
689,Dresses,Black,S,Winter,A,18.21,40.60
690,Tops,Green,XL,Spring,B,21.26,97.96
691,Accessories,Green,XL,Winter,D,62.45,191.40
692,Accessories,Yellow,L,Summer,C,77.39,135.73
693,Bottoms,Yellow,S,Fall,D,31.40,183.86
694,Dresses,Red,XS,Summer,D,54.46,113.12
695,Dresses,Blue,XL,Winter,A,39.40,57.78
696,Shoes,Black,XL,Summer,A,26.87,89.34
697,Bottoms,Red,XS,Winter,B,40.61,192.97
698,Shoes,Yellow,XS,Fall,B,60.02,176.37
699,Shoes,Red,M,Summer,A,8.02,101.86
700,Shoes,Black,M,Summer,A,73.13,134.09
701,Tops,Blue,XL,Winter,B,44.22,11.22
702,Tops,Green,M,Spring,C,21.41,61.24
703,Shoes,Black,XL,Spring,C,46.21,62.62
704,Bottoms,Blue,XS,Winter,B,42.97,192.73
705,Dresses,Green,M,Winter,C,43.52,123.56
706,Bottoms,White,S,Fall,C,60.45,133.12
707,Accessories,Black,S,Fall,D,65.64,21.23
708,Tops,Yellow,XS,Fall,D,7.11,158.81
709,Dresses,Black,XL,Winter,A,76.08,178.35
710,Dresses,Yellow,S,Summer,D,11.81,132.79
711,Accessories,Blue,M,Summer,C,53.26,115.98
712,Accessories,Red,L,Summer,A,74.48,97.53
713,Shoes,Red,XL,Spring,C,76.46,192.70
714,Tops,Blue,M,Spring,B,63.33,102.00
715,Tops,Black,XL,Spring,C,46.22,147.86
716,Bottoms,Black,M,Winter,A,33.68,39.28
717,Shoes,Yellow,XS,Fall,B,37.13,19.38
718,Shoes,Black,XS,Summer,A,16.50,94.10
719,Shoes,White,XS,Summer,B,51.66,160.24
720,Shoes,Yellow,XS,Winter,B,26.42,167.09
721,Tops,Red,M,Fall,C,22.58,192.04
722,Tops,White,S,Summer,C,23.93,116.28
723,Shoes,Black,M,Summer,A,35.92,74.38
724,Bottoms,Red,M,Winter,B,8.59,187.96
725,Dresses,Yellow,L,Fall,A,13.76,96.48
726,Dresses,Black,L,Summer,D,38.82,135.28
727,Bottoms,Yellow,M,Spring,C,42.26,130.77
728,Shoes,Black,XS,Summer,B,68.60,91.02
729,Tops,Blue,L,Summer,A,60.01,57.33
730,Dresses,Red,L,Spring,A,41.66,184.30
731,Accessories,Black,M,Winter,B,8.39,115.51
732,Accessories,Green,XL,Spring,C,59.47,89.16
733,Bottoms,Green,L,Winter,B,46.36,56.81
734,Shoes,Yellow,XS,Fall,C,71.26,176.42
735,Dresses,Black,M,Spring,A,29.44,79.87
736,Shoes,Blue,XL,Summer,A,16.38,115.77
737,Dresses,Yellow,S,Spring,B,41.65,177.47
738,Bottoms,Black,XS,Winter,D,23.44,55.85
739,Bottoms,Green,XS,Summer,D,74.68,127.30
740,Accessories,Red,M,Summer,A,74.12,29.27
741,Shoes,Blue,S,Fall,B,49.71,25.40
742,Accessories,Black,XS,Winter,D,76.16,113.37
743,Shoes,Green,XS,Fall,D,10.48,104.80
744,Accessories,Red,M,Summer,A,32.42,67.97
745,Tops,Green,XS,Winter,A,62.91,22.44
746,Tops,Yellow,XL,Spring,B,39.46,32.08
747,Tops,Blue,S,Summer,A,65.66,108.73
748,Tops,Yellow,L,Winter,B,12.50,10.86
749,Dresses,White,L,Summer,D,17.97,54.17
750,Tops,Black,S,Fall,C,69.42,38.68
751,Bottoms,Yellow,XL,Winter,D,12.33,50.13
752,Bottoms,Red,M,Fall,D,16.16,177.50
753,Dresses,Blue,M,Fall,D,17.35,89.84
754,Tops,Blue,L,Winter,B,62.07,117.85
755,Tops,White,XS,Winter,D,32.15,185.69
756,Tops,White,S,Winter,A,45.75,127.66
757,Accessories,Black,XL,Fall,A,26.82,79.83
758,Shoes,Yellow,M,Winter,D,50.96,60.87
759,Accessories,Black,S,Winter,B,26.51,82.96
760,Shoes,Yellow,XS,Fall,A,78.40,22.00
761,Tops,Yellow,L,Summer,D,61.08,69.88
762,Tops,Blue,XS,Fall,B,69.14,108.92
763,Accessories,Yellow,XL,Winter,D,31.43,90.64
764,Accessories,Black,L,Summer,C,18.32,141.47
765,Shoes,Black,XS,Summer,B,35.65,63.09
766,Bottoms,White,XL,Spring,D,34.55,27.18
767,Shoes,Blue,XL,Summer,D,77.68,56.10
768,Accessories,Green,XL,Winter,C,10.76,54.67
769,Accessories,Green,S,Summer,C,77.14,95.87
770,Dresses,Red,XL,Summer,A,69.08,73.07
771,Accessories,White,M,Spring,B,13.33,99.30
772,Dresses,Red,XL,Summer,A,65.00,114.12
773,Bottoms,Blue,XS,Spring,A,75.29,134.08
774,Shoes,Green,M,Fall,D,28.97,39.08
775,Shoes,Green,L,Winter,D,35.90,128.02
776,Dresses,Green,M,Fall,C,35.71,86.12
777,Shoes,Red,XS,Fall,A,62.82,89.07
778,Accessories,Black,L,Fall,A,29.45,106.44
779,Tops,Red,XS,Winter,D,42.72,147.81
780,Dresses,Green,XS,Winter,A,23.15,136.18
781,Shoes,White,S,Fall,A,74.34,127.60
782,Dresses,White,S,Summer,A,73.35,120.21
783,Dresses,NULL,XS,Fall,D,43.46,137.05
784,Tops,Red,XL,Spring,D,71.63,114.43
785,Accessories,Yellow,S,Spring,D,46.68,154.23
786,Dresses,Yellow,XS,Summer,B,25.05,33.41
787,Shoes,Red,M,Fall,D,35.04,56.22
788,Bottoms,Yellow,XS,Fall,A,54.18,148.01
789,Dresses,Blue,XS,Fall,C,73.00,73.72
790,Dresses,Red,L,Summer,B,6.88,52.94
791,Tops,Yellow,S,Fall,C,17.80,114.63
792,Accessories,Yellow,L,Summer,D,71.75,39.73
793,Bottoms,Red,XL,Summer,D,20.28,39.54
794,Shoes,Green,XS,Summer,C,77.53,22.81
795,Bottoms,Yellow,S,Winter,C,18.48,176.31
796,Shoes,Black,S,Winter,C,74.81,123.69
797,Accessories,Green,S,Spring,B,29.68,96.13
798,Shoes,Black,XS,Spring,D,78.14,18.81
799,Tops,Green,XS,Winter,C,74.59,192.90
800,Tops,Green,M,Winter,A,64.04,161.19
801,Tops,Blue,L,Fall,C,60.96,68.01
802,Tops,Yellow,L,Winter,B,59.87,161.12
803,Bottoms,Black,XS,Fall,A,54.93,154.00
804,Accessories,Green,XL,Summer,D,41.72,137.43
805,Shoes,Green,S,Summer,B,78.10,115.42
806,Shoes,Black,XS,Spring,A,24.49,79.85
807,Tops,Blue,XS,Fall,A,66.40,108.69
808,Tops,Black,XS,Fall,A,15.15,107.87
809,Dresses,Blue,S,Fall,D,47.40,44.16
810,Accessories,Blue,S,Spring,B,32.55,65.75
811,Bottoms,White,XS,Winter,C,36.66,20.61
812,Shoes,Blue,M,Summer,B,46.66,198.98
813,Dresses,White,L,Summer,C,5.41,153.07
814,Dresses,Yellow,M,Fall,A,21.97,25.46
815,Shoes,Red,M,Summer,A,56.62,180.86
816,Bottoms,Blue,XS,Winter,A,67.11,88.34
817,Dresses,Black,S,Fall,A,18.59,99.13
818,Dresses,White,L,Spring,C,40.42,67.83
819,Accessories,Red,M,Winter,D,19.58,54.65
820,Bottoms,Yellow,XL,Fall,D,46.01,142.33
821,Dresses,Red,S,Winter,C,49.91,27.81
822,Bottoms,Blue,S,Fall,A,15.33,97.14
823,Shoes,Black,L,Summer,D,58.18,35.07
824,Tops,Blue,L,Spring,B,77.86,55.33
825,Dresses,Green,L,Winter,B,71.01,56.96
826,Accessories,Red,XS,Winter,C,66.44,41.08
827,Shoes,Green,S,Fall,C,65.10,134.01
828,Bottoms,Green,XS,Fall,A,43.65,159.21
829,Shoes,White,XS,Winter,A,71.28,194.36
830,Dresses,Green,XS,Summer,A,58.46,199.75
831,Bottoms,Red,S,Winter,B,21.30,140.92
832,Tops,Red,XL,Summer,C,16.48,181.94
833,Shoes,Black,M,Winter,D,32.85,46.65
834,Dresses,Blue,S,Fall,B,12.88,39.66
835,Accessories,Black,S,Summer,C,13.20,191.66
836,Bottoms,Black,L,Spring,A,42.03,21.54
837,Shoes,Blue,M,Spring,B,39.32,89.32
838,Shoes,Red,L,Fall,B,69.40,65.23
839,Tops,White,XL,Winter,C,22.70,83.37
840,Tops,Green,XS,Winter,B,77.67,145.70
841,Accessories,White,L,Spring,B,16.77,124.05
842,Accessories,Green,XL,Summer,D,65.01,46.08
843,Dresses,Blue,M,Summer,D,64.34,107.77
844,Dresses,Blue,XS,Winter,A,36.36,100.16
845,Accessories,Black,XL,Summer,A,72.94,45.42
846,Accessories,Yellow,L,Spring,D,8.51,172.91
847,Bottoms,Yellow,XL,Summer,D,43.89,73.59
848,Tops,Blue,XL,Fall,D,17.20,66.43
849,Dresses,Green,XS,Summer,B,26.87,180.84
850,Tops,Yellow,S,Spring,D,7.22,144.24
851,Tops,White,XL,Summer,D,46.23,106.46
852,Accessories,White,XS,Spring,D,33.47,99.44
853,Bottoms,White,XS,Winter,A,10.46,148.54
854,Shoes,Yellow,M,Summer,C,55.17,15.76
855,Bottoms,White,M,Summer,C,78.67,156.41
856,Bottoms,Black,S,Summer,B,14.71,137.31
857,Tops,Yellow,L,Spring,D,32.69,193.48
858,Bottoms,White,XL,Spring,C,37.67,157.68
859,Dresses,Green,XL,Spring,D,40.06,59.55
860,Tops,Black,XS,Summer,C,12.83,74.31
861,Dresses,NULL,XS,Spring,D,25.52,88.27
862,Shoes,Yellow,XS,Winter,B,36.70,152.13
863,Tops,Black,M,Fall,D,37.19,31.87
864,Shoes,Blue,XS,Summer,B,34.00,103.16
865,Tops,Black,S,Fall,C,69.42,135.12
866,Accessories,Green,XS,Winter,D,38.01,92.99
867,Bottoms,Yellow,L,Summer,B,49.28,116.52
868,Accessories,Yellow,XS,Fall,C,63.32,157.61
869,Shoes,White,XL,Fall,D,7.01,50.62
870,Bottoms,Blue,XL,Fall,A,77.67,44.50
871,Tops,White,XS,Winter,B,50.91,137.36
872,Bottoms,Red,XL,Winter,D,63.54,117.85
873,Dresses,Blue,XS,Summer,A,34.70,26.08
874,Bottoms,Green,XS,Spring,A,66.22,77.86
875,Dresses,Blue,M,Spring,D,42.11,153.45
876,Bottoms,Black,M,Summer,A,9.48,147.63
877,Dresses,Blue,XL,Fall,C,24.69,195.53
878,Shoes,Black,XL,Fall,B,5.94,12.30
879,Accessories,White,S,Winter,B,74.87,190.60
880,Tops,Blue,S,Summer,C,67.21,52.67
881,Bottoms,Blue,XS,Spring,D,79.00,193.50
882,Accessories,Green,S,Summer,B,28.18,79.54
883,Tops,Red,L,Fall,B,13.76,56.89
884,Tops,Blue,M,Fall,C,72.58,51.20
885,Dresses,White,XL,Spring,D,39.42,52.85
886,Shoes,Black,S,Summer,C,7.50,168.86
887,Shoes,White,L,Fall,A,7.68,158.07
888,Accessories,Yellow,S,Summer,D,9.50,55.41
889,Shoes,Yellow,XL,Spring,B,70.54,82.01
890,Bottoms,Green,S,Winter,D,5.09,88.81
891,Shoes,Yellow,M,Spring,A,69.94,96.12
892,Accessories,Blue,S,Winter,A,12.70,92.59
893,Shoes,Red,L,Spring,A,62.92,26.20
894,Bottoms,Red,S,Winter,A,48.68,78.33
895,Dresses,Blue,XL,Winter,A,70.08,46.44
896,Accessories,Red,S,Spring,A,59.49,94.37
897,Dresses,White,L,Fall,D,59.78,179.42
898,Dresses,Black,S,Summer,D,7.24,69.51
899,NULL,Blue,XS,Winter,C,70.54,83.92
900,Tops,Yellow,XL,Fall,B,27.05,74.92
901,Tops,Black,XS,Fall,C,77.76,67.06
902,Dresses,Red,XS,Summer,C,20.67,86.38
903,Accessories,Green,XL,Summer,B,31.24,37.43
904,Bottoms,Black,XL,Spring,D,21.31,165.03
905,Bottoms,Green,L,Spring,D,74.30,22.12
906,Shoes,White,L,Summer,A,25.58,175.54
907,Accessories,Green,L,Winter,B,66.43,155.09
908,Tops,Black,XS,Winter,D,74.37,65.56
909,Dresses,Black,S,Winter,B,68.42,85.85
910,Shoes,Blue,M,Spring,B,77.78,115.47
911,Bottoms,Yellow,S,Winter,C,47.18,50.98
912,Tops,Green,M,Spring,C,34.75,88.06
913,Tops,White,M,Winter,B,64.47,174.55
914,Dresses,Blue,M,Fall,B,34.35,51.61
915,Bottoms,Blue,M,Summer,B,26.64,173.72
916,Accessories,White,XL,Summer,A,62.16,176.00
917,Tops,Blue,L,Summer,A,46.56,195.42
918,Dresses,White,XL,Winter,B,55.02,28.58
919,Accessories,Red,XS,Fall,B,73.05,96.03
920,Bottoms,Blue,XL,Spring,A,71.00,126.09
921,Tops,Black,L,Spring,C,73.45,112.05
922,Accessories,Red,S,Spring,A,13.30,85.65
923,Accessories,Blue,L,Spring,C,73.58,86.27
924,Accessories,White,S,Winter,D,61.09,24.60
925,Tops,Red,XS,Summer,C,9.67,125.61
926,Tops,Yellow,M,Summer,D,33.32,44.04
927,Shoes,Red,XL,Summer,B,76.47,104.12
928,Bottoms,Black,M,Summer,D,32.75,55.84
929,Dresses,Blue,XS,Fall,A,76.84,148.60
930,Accessories,Blue,XS,Fall,B,73.61,34.88
931,Shoes,White,S,Winter,D,55.55,124.24
932,Dresses,Red,S,Spring,A,21.31,105.05
933,Shoes,Black,XS,Fall,C,55.61,120.09
934,Tops,White,L,Fall,B,9.52,34.83
935,Accessories,Yellow,M,Fall,C,30.99,114.70
936,Dresses,White,XL,Fall,A,12.29,118.94
937,Dresses,Black,XS,Spring,D,67.05,90.46
938,Dresses,Blue,XL,Winter,B,59.67,197.94
939,Dresses,Black,XS,Winter,C,10.25,69.19
940,Dresses,Blue,S,Summer,D,79.61,38.12
941,Shoes,Green,S,Summer,C,16.71,183.02
942,Accessories,Red,XS,Spring,C,8.06,28.08
943,Tops,Black,XL,Winter,B,34.12,50.43
944,Tops,Yellow,M,Fall,A,32.97,197.96
945,Tops,NULL,XS,Summer,D,50.32,89.01
946,Tops,White,XS,Fall,B,34.40,30.41
947,Shoes,Blue,L,Winter,A,8.49,28.36
948,Bottoms,Red,XS,Spring,D,65.21,142.32
949,Accessories,Yellow,S,Fall,B,43.72,160.75
950,Dresses,Red,L,Winter,B,56.10,38.61
951,Bottoms,Black,L,Fall,C,10.54,16.07
952,Tops,White,S,Winter,C,53.03,190.03
953,Bottoms,Yellow,S,Winter,A,70.76,182.61
954,Accessories,Black,S,Fall,B,21.62,109.11
955,Dresses,White,XL,Fall,D,44.94,99.77
956,Dresses,Green,L,Summer,A,74.76,116.18
957,Accessories,Black,M,Winter,A,44.41,156.71
958,Accessories,Blue,M,Summer,B,38.34,186.55
959,Tops,Black,XL,Winter,C,76.55,44.00
960,Dresses,Black,M,Summer,A,27.99,43.58
961,Bottoms,Yellow,L,Fall,D,15.72,87.53
962,Shoes,Green,S,Winter,D,37.04,43.29
963,Shoes,Yellow,L,Fall,C,20.17,46.24
964,Accessories,Green,XL,Fall,B,15.03,93.64
965,Tops,Yellow,XL,Fall,A,40.34,121.32
966,Shoes,Black,XS,Summer,A,29.72,84.91
967,Dresses,White,XL,Summer,B,26.31,58.16
968,Accessories,Green,XL,Summer,D,31.30,24.31
969,Bottoms,Green,L,Fall,A,38.09,148.95
970,Accessories,White,L,Summer,A,31.87,132.11
971,Bottoms,Red,XL,Winter,C,20.65,137.50
972,Accessories,Green,L,Summer,A,14.65,84.60
973,Accessories,Green,L,Summer,C,32.32,177.39
974,Accessories,White,XL,Fall,C,32.88,35.70
975,Bottoms,White,S,Summer,D,13.56,159.47
976,Bottoms,Black,XL,Summer,C,21.36,33.85
977,Accessories,Black,M,Summer,C,74.05,46.41
978,Shoes,Red,L,Summer,D,12.15,181.44
979,Tops,Red,XS,Fall,C,10.94,91.29
980,Tops,Red,XL,Fall,C,32.31,141.83
981,Tops,Blue,S,Summer,C,66.14,135.39
982,Bottoms,White,S,Fall,D,45.54,83.35
983,Bottoms,Green,L,Fall,B,6.59,196.81
984,Shoes,White,XL,Fall,D,21.12,153.47
985,Tops,White,XL,Summer,D,77.53,117.49
986,Tops,Red,M,Fall,D,49.12,103.16
987,Accessories,White,XL,Winter,A,27.24,26.74
988,Bottoms,Blue,M,Spring,A,30.82,60.09
989,Tops,Yellow,S,Summer,B,45.92,72.80
990,Shoes,Green,XL,Winter,A,25.02,123.50
991,Shoes,NULL,L,Fall,B,14.68,48.50
992,Tops,Red,M,Summer,B,44.68,107.74
993,Bottoms,Black,M,Summer,C,31.05,178.07
994,Shoes,Yellow,L,Spring,D,61.64,19.49
995,Accessories,Green,XS,Fall,B,32.73,167.68
996,Shoes,Yellow,L,Summer,A,70.19,131.25
997,Dresses,Black,M,Spring,A,77.51,28.04
998,Dresses,Black,L,Winter,A,28.78,126.36
999,Bottoms,White,M,Winter,C,16.56,122.32
1000,Tops,Green,XS,Winter,A,15.69,75.72
1001,Bottoms,Blue,XL,Spring,A,9.60,58.48
1002,Bottoms,White,S,Fall,D,78.14,70.89
1003,Bottoms,Black,XS,Spring,D,37.69,69.51
1004,Bottoms,Yellow,XL,Summer,D,55.92,125.66
1005,Accessories,Green,L,Fall,A,29.72,46.87
1006,Accessories,White,M,Fall,A,23.54,120.28
1007,Shoes,Green,XS,Summer,C,44.42,125.41
1008,Dresses,Yellow,L,Winter,D,32.99,84.93
1009,Bottoms,Red,XL,Fall,C,7.22,175.97
1010,Shoes,Blue,S,Fall,C,22.73,34.52
1011,Dresses,Blue,XS,Spring,A,47.56,178.88
1012,Tops,Blue,S,Spring,A,37.19,190.88
1013,Accessories,Black,L,Spring,C,25.34,167.81
1014,Dresses,Black,XL,Summer,D,15.45,61.84
1015,Tops,Blue,XS,Summer,C,40.29,123.03
1016,Dresses,Green,XL,Fall,C,74.83,49.83
1017,Accessories,Red,M,Fall,B,42.69,12.94
1018,Accessories,Black,XL,Fall,B,13.25,59.36
1019,Shoes,Yellow,XL,Fall,D,38.51,194.46
1020,Bottoms,White,XL,Winter,A,25.10,91.11
1021,Dresses,White,XS,Fall,D,70.80,192.77
1022,Dresses,Black,XS,Fall,A,7.10,170.59
1023,Tops,Blue,XS,Summer,B,27.84,34.45
1024,Accessories,Green,S,Spring,A,60.38,14.91
1025,Dresses,Red,L,Fall,D,37.47,193.35
1026,Accessories,White,L,Winter,C,57.68,119.62
1027,Dresses,Black,XL,Fall,B,30.76,128.94
1028,Shoes,Green,S,Spring,D,66.24,134.26
1029,Bottoms,Blue,L,Summer,C,67.24,123.98
1030,Dresses,Red,XS,Fall,A,68.20,111.30
1031,Accessories,Red,M,Fall,B,73.39,131.30
1032,Shoes,White,M,Fall,B,73.07,43.67
1033,Dresses,White,L,Summer,C,27.04,183.86
1034,Tops,Yellow,S,Summer,D,23.31,175.15
1035,Bottoms,Black,L,Summer,D,76.44,13.12
1036,Dresses,Red,XS,Winter,B,32.50,56.53
1037,Shoes,Blue,S,Spring,D,79.69,141.44
1038,Tops,Blue,M,Winter,B,22.44,166.11
1039,Shoes,Black,XL,Fall,B,71.91,58.35
1040,Shoes,Red,XS,Spring,B,66.58,157.44
